Fitting statistics for a 2D DOSY experiment  
Pure exponential fitting (Stejskal-Tanner equation)  
Monoexpoential fitting  


*******Fit Summary*******
Frequency   Exp. Ampl   Fit. Ampl1  error       Diff coef1  error       
1.05573e-04  1.42954e-05  -9.12773e-05  
1.64554e-05  7.21302e-06  -9.24234e-06  

Peak Nr:   1064       Frequency (ppm):  1.47335    
Exp. Ampl    Fit. Ampl    Diff        
2.44013e-03  2.38567e-03  -5.44591e-05  
1.18991e-03  1.22013e-03  3.02232e-05  
6.18311e-04  6.24037e-04  5.72677e-06  
7.56193e-05  3.19172e-04  2.43553e-04  
8.28772e-05  1.63241e-04  8.03641e-05  
1.18146e-04  8.34615e-05  -3.46847e-05  
1.61403e-04  4.26861e-05  -1.18717e-04  
-1.30259e-04  2.18376e-05  1.52097e-04  
1.61502e-04  1.11681e-05  -1.50334e-04  
2.66532e-05  5.71062e-06  -2.09425e-05  

Peak Nr:   1065       Frequency (ppm):  1.47933    
Exp. Ampl    Fit. Ampl    Diff        
1.36099e-03  1.41549e-03  5.45021e-05  
1.06582e-03  8.57597e-04  -2.08227e-04  
3.38925e-04  5.19593e-04  1.80668e-04  
1.53307e-04  3.14812e-04  1.61505e-04  
3.95323e-04  1.90736e-04  -2.04587e-04  
1.76399e-04  1.15532e-04  -6.08673e-05  
3.39063e-05  6.99971e-05  3.60908e-05  
-1.33257e-05  4.24177e-05  5.57433e-05  
2.25819e-05  2.56984e-05  3.11643e-06  
-2.19391e-05  1.55672e-05  3.75063e-05  

Peak Nr:   1066       Frequency (ppm):  1.48189    
Exp. Ampl    Fit. Ampl    Diff        
1.61538e-03  1.58143e-03  -3.39515e-05  
1.12956e-03  8.66588e-04  -2.62973e-04  
2.31697e-04  4.74877e-04  2.43180e-04  
3.11106e-04  2.60232e-04  -5.08745e-05  
4.02951e-05  1.42604e-04  1.02309e-04  
3.62170e-05  7.81210e-05  4.19040e-05  
1.00324e-04  4.28089e-05  -5.75154e-05  
9.99001e-05  2.34643e-05  -7.64359e-05  
1.30607e-05  1.28573e-05  -2.03408e-07  
-3.77827e-05  7.04417e-06  4.48268e-05  

Peak Nr:   1067       Frequency (ppm):  1.48745    
Exp. Ampl    Fit. Ampl    Diff        
1.39046e-03  1.36426e-03  -2.62015e-05  
1.01134e-03  7.96046e-04  -2.15291e-04  
3.28854e-04  4.64499e-04  1.35645e-04  
1.65862e-04  2.71045e-04  1.05183e-04  
1.14319e-04  1.58158e-04  4.38382e-05  
1.21552e-04  9.22612e-05  -2.92912e-05  
9.42169e-05  5.38349e-05  -4.03820e-05  
4.21837e-05  3.14198e-05  -1.07639e-05  
4.31113e-05  1.83328e-05  -2.47785e-05  
-7.74929e-05  1.06954e-05  8.81883e-05  

Peak Nr:   1068       Frequency (ppm):  1.48873    
Exp. Ampl    Fit. Ampl    Diff        
1.28615e-03  1.26333e-03  -2.28196e-05  
1.25964e-03  7.60946e-04  -4.98693e-04  
2.85712e-04  4.58348e-04  1.72636e-04  
1.21322e-04  2.76087e-04  1.54764e-04  
-9.77012e-06  1.66299e-04  1.76069e-04  
1.60011e-04  1.00143e-04  -5.98679e-05  
-1.40993e-05  6.03196e-05  7.44190e-05  
9.22529e-05  3.63403e-05  -5.59126e-05  
-4.39746e-05  2.18881e-05  6.58628e-05  
2.52142e-05  1.31818e-05  -1.20324e-05  

Peak Nr:   1069       Frequency (ppm):  1.49001    
Exp. Ampl    Fit. Ampl    Diff        
1.12093e-03  1.10432e-03  -1.66123e-05  
1.59900e-03  7.23552e-04  -8.75451e-04  
2.30971e-04  4.74076e-04  2.43105e-04  
1.73463e-04  3.10623e-04  1.37161e-04  
1.50669e-04  2.03523e-04  5.28540e-05  
-9.79724e-05  1.33322e-04  2.31294e-04  
6.05756e-05  8.73528e-05  2.67772e-05  
-9.01383e-05  5.72439e-05  1.47382e-04  
1.08412e-04  3.75051e-05  -7.09070e-05  
5.82005e-05  2.45700e-05  -3.36305e-05  

Peak Nr:   1070       Frequency (ppm):  1.49215    
Exp. Ampl    Fit. Ampl    Diff        
1.06237e-03  1.04809e-03  -1.42840e-05  
1.09202e-03  7.14365e-04  -3.77655e-04  
4.43024e-04  4.86907e-04  4.38831e-05  
1.01135e-04  3.31878e-04  2.30742e-04  
2.62336e-04  2.26207e-04  -3.61294e-05  
1.36497e-04  1.54152e-04  1.76548e-05  
-7.61810e-05  1.05068e-04  1.81249e-04  
8.19920e-06  7.16250e-05  6.34258e-05  
8.95931e-05  4.88174e-05  -4.07757e-05  
-1.39872e-05  3.32693e-05  4.72566e-05  

Peak Nr:   1071       Frequency (ppm):  1.49471    
Exp. Ampl    Fit. Ampl    Diff        
8.98537e-04  8.74588e-04  -2.39496e-05  
5.28077e-04  5.28793e-04  7.15831e-07  
1.83150e-04  3.19722e-04  1.36571e-04  
2.06488e-04  1.93316e-04  -1.31724e-05  
1.35371e-04  1.16884e-04  -1.84871e-05  
1.39724e-04  7.06531e-05  -6.90705e-05  
4.79696e-05  4.27185e-05  -5.25111e-06  
-1.13894e-04  2.58339e-05  1.39728e-04  
6.17214e-05  1.56191e-05  -4.61023e-05  
-3.53888e-05  9.44205e-06  4.48308e-05  

Peak Nr:   1072       Frequency (ppm):  1.49599    
Exp. Ampl    Fit. Ampl    Diff        
8.80158e-04  8.61274e-04  -1.88846e-05  
5.20268e-04  4.66013e-04  -5.42547e-05  
1.41719e-04  2.52150e-04  1.10432e-04  
5.30252e-05  1.36437e-04  8.34117e-05  
2.03280e-04  7.38237e-05  -1.29456e-04  
-1.84834e-05  3.99322e-05  5.84156e-05  
9.24538e-05  2.16064e-05  -7.08474e-05  
2.44098e-06  1.16937e-05  9.25270e-06  
-3.39351e-05  6.32685e-06  4.02620e-05  
7.61143e-05  3.42261e-06  -7.26917e-05  

Peak Nr:   1073       Frequency (ppm):  1.49685    
Exp. Ampl    Fit. Ampl    Diff        
1.00388e-03  9.80584e-04  -2.33002e-05  
4.79597e-04  5.07003e-04  2.74057e-05  
1.75176e-04  2.62144e-04  8.69688e-05  
1.81718e-04  1.35545e-04  -4.61729e-05  
5.99021e-05  7.00834e-05  1.01814e-05  
1.20046e-04  3.62245e-05  -8.38213e-05  
7.83586e-05  1.87296e-05  -5.96289e-05  
-5.82322e-05  9.68668e-06  6.79189e-05  
7.15349e-05  5.00816e-06  -6.65268e-05  
-2.97558e-07  2.58887e-06  2.88643e-06  

Peak Nr:   1074       Frequency (ppm):  1.49770    
Exp. Ampl    Fit. Ampl    Diff        
1.06414e-03  1.04625e-03  -1.78894e-05  
5.48140e-04  6.09969e-04  6.18292e-05  
3.33515e-04  3.55618e-04  2.21035e-05  
3.53390e-04  2.07333e-04  -1.46056e-04  
8.12502e-05  1.20878e-04  3.96277e-05  
4.84295e-05  7.04539e-05  2.20243e-05  
-2.01407e-04  4.10751e-05  2.42482e-04  
-1.08697e-04  2.39524e-05  1.32649e-04  
9.02825e-05  1.39637e-05  -7.63187e-05  
-2.92805e-05  8.13949e-06  3.74200e-05  

Peak Nr:   1075       Frequency (ppm):  1.50027    
Exp. Ampl    Fit. Ampl    Diff        
8.46005e-04  8.68091e-04  2.20863e-05  
5.99349e-04  5.04150e-04  -9.51984e-05  
1.74227e-04  2.92792e-04  1.18565e-04  
2.13035e-04  1.70046e-04  -4.29887e-05  
2.11610e-05  9.87570e-05  7.75960e-05  
1.60489e-04  5.73387e-05  -1.03150e-04  
2.87227e-05  3.33000e-05  4.57732e-06  
-2.03138e-05  1.93436e-05  3.96574e-05  
-9.49545e-06  1.12335e-05  2.07289e-05  
6.61588e-05  6.52277e-06  -5.96360e-05  

Peak Nr:   1076       Frequency (ppm):  1.50155    
Exp. Ampl    Fit. Ampl    Diff        
1.06309e-03  1.10267e-03  3.95827e-05  
7.54679e-04  6.43430e-04  -1.11249e-04  
3.06625e-04  3.75457e-04  6.88319e-05  
1.06607e-04  2.19093e-04  1.12486e-04  
9.28607e-05  1.27847e-04  3.49862e-05  
1.34987e-04  7.45816e-05  -6.04051e-05  
-1.02876e-04  4.35199e-05  1.46396e-04  
-1.58786e-04  2.54004e-05  1.84187e-04  
1.49338e-04  1.48210e-05  -1.34517e-04  
3.59348e-05  8.64683e-06  -2.72880e-05  

Peak Nr:   1077       Frequency (ppm):  1.50369    
Exp. Ampl    Fit. Ampl    Diff        
9.45589e-04  9.32745e-04  -1.28440e-05  
1.42750e-03  6.33242e-04  -7.94256e-04  
2.73693e-04  4.29912e-04  1.56219e-04  
2.46927e-04  2.91875e-04  4.49478e-05  
6.07939e-05  1.98156e-04  1.37363e-04  
-6.46508e-05  1.34504e-04  1.99154e-04  
1.14006e-04  9.13150e-05  -2.26913e-05  
4.50437e-05  6.20040e-05  1.69603e-05  
-6.94565e-05  4.20933e-05  1.11550e-04  
-1.07717e-04  2.85737e-05  1.36290e-04  

Peak Nr:   1078       Frequency (ppm):  1.50497    
Exp. Ampl    Fit. Ampl    Diff        
9.30743e-04  9.18541e-04  -1.22025e-05  
1.39827e-03  6.32115e-04  -7.66153e-04  
1.60313e-04  4.35007e-04  2.74694e-04  
2.68237e-04  2.99367e-04  3.11298e-05  
3.82180e-05  2.06018e-04  1.67800e-04  
1.01007e-04  1.41750e-04  4.07435e-05  
3.74756e-05  9.75491e-05  6.00735e-05  
4.38842e-05  6.71411e-05  2.32570e-05  
6.85843e-05  4.62034e-05  -2.23809e-05  
-1.16941e-04  3.17921e-05  1.48733e-04  

Peak Nr:   1079       Frequency (ppm):  1.50668    
Exp. Ampl    Fit. Ampl    Diff        
1.01177e-03  9.94872e-04  -1.68984e-05  
9.16389e-04  6.17489e-04  -2.98901e-04  
3.01744e-04  3.83261e-04  8.15174e-05  
1.74019e-04  2.37886e-04  6.38676e-05  
7.34671e-05  1.47651e-04  7.41840e-05  
1.27841e-04  9.16217e-05  -3.62190e-05  
1.79863e-06  5.68672e-05  5.50686e-05  
3.05016e-05  3.53030e-05  4.80133e-06  
-4.43870e-05  2.19107e-05  6.62977e-05  
-1.35360e-04  1.35973e-05  1.48958e-04  

Peak Nr:   1080       Frequency (ppm):  1.50753    
Exp. Ampl    Fit. Ampl    Diff        
1.02784e-03  1.00762e-03  -2.02258e-05  
6.91232e-04  5.73955e-04  -1.17277e-04  
2.14775e-04  3.26938e-04  1.12162e-04  
1.66602e-04  1.86235e-04  1.96334e-05  
9.02512e-06  1.06084e-04  9.70592e-05  
6.02590e-05  6.04109e-05  1.51903e-07  
1.57529e-04  3.44113e-05  -1.23117e-04  
4.92258e-05  1.96058e-05  -2.96199e-05  
8.63516e-05  1.11673e-05  -7.51843e-05  
-8.88294e-06  6.35994e-06  1.52429e-05  

Peak Nr:   1081       Frequency (ppm):  1.50881    
Exp. Ampl    Fit. Ampl    Diff        
1.00683e-03  9.76254e-04  -3.05804e-05  
3.31471e-04  4.41834e-04  1.10363e-04  
2.52325e-04  1.99969e-04  -5.23564e-05  
-2.19760e-05  9.05062e-05  1.12482e-04  
9.84500e-05  4.09623e-05  -5.74877e-05  
5.54496e-05  1.85316e-05  -3.69180e-05  
-5.69823e-06  8.38712e-06  1.40854e-05  
1.01423e-06  3.79711e-06  2.78288e-06  
-5.50671e-05  1.71840e-06  5.67855e-05  
6.31992e-05  7.77514e-07  -6.24217e-05  

Peak Nr:   1082       Frequency (ppm):  1.51010    
Exp. Ampl    Fit. Ampl    Diff        
8.62422e-04  8.24081e-04  -3.83415e-05  
2.04846e-04  3.52166e-04  1.47320e-04  
2.57996e-04  1.50499e-04  -1.07497e-04  
5.71835e-05  6.43179e-05  7.13441e-06  
3.28850e-06  2.74865e-05  2.41980e-05  
4.15132e-05  1.17414e-05  -2.97718e-05  
-2.03473e-07  5.01764e-06  5.22111e-06  
4.51743e-05  2.14502e-06  -4.30293e-05  
9.23775e-05  9.16604e-07  -9.14609e-05  
1.34095e-06  3.91597e-07  -9.49348e-07  

Peak Nr:   1083       Frequency (ppm):  1.51138    
Exp. Ampl    Fit. Ampl    Diff        
8.10540e-04  6.91187e-04  -1.19352e-04  
2.93325e-04  4.60534e-04  1.67209e-04  
1.67576e-04  3.06854e-04  1.39278e-04  
2.61686e-04  2.04460e-04  -5.72262e-05  
2.06508e-04  1.36232e-04  -7.02761e-05  
1.05401e-04  9.07528e-05  -1.46482e-05  
1.68815e-04  6.04683e-05  -1.08347e-04  
2.20206e-05  4.02966e-05  1.82759e-05  
7.89388e-05  2.68485e-05  -5.20903e-05  
-4.98387e-05  1.78867e-05  6.77254e-05  

Peak Nr:   1084       Frequency (ppm):  1.51352    
Exp. Ampl    Fit. Ampl    Diff        
9.22804e-04  8.53688e-04  -6.91160e-05  
3.30232e-04  4.79323e-04  1.49091e-04  
2.42177e-04  2.69129e-04  2.69526e-05  
1.64779e-04  1.51114e-04  -1.36652e-05  
2.03553e-04  8.48476e-05  -1.18705e-04  
1.21982e-04  4.76263e-05  -7.43561e-05  
8.51287e-06  2.67410e-05  1.82281e-05  
-3.90909e-05  1.50180e-05  5.41089e-05  
5.37912e-06  8.43181e-06  3.05269e-06  
4.31494e-05  4.73335e-06  -3.84160e-05  

Peak Nr:   1085       Frequency (ppm):  1.51522    
Exp. Ampl    Fit. Ampl    Diff        
1.03096e-03  1.00278e-03  -2.81792e-05  
3.96074e-04  5.21349e-04  1.25275e-04  
2.88509e-04  2.71055e-04  -1.74540e-05  
1.66506e-04  1.40928e-04  -2.55774e-05  
8.70397e-05  7.32707e-05  -1.37690e-05  
-2.98174e-05  3.80817e-05  6.78991e-05  
8.96026e-05  1.97990e-05  -6.98036e-05  
-1.09026e-04  1.02964e-05  1.19322e-04  
7.31910e-06  5.35289e-06  -1.96621e-06  
-2.47201e-05  2.78240e-06  2.75025e-05  

Peak Nr:   1086       Frequency (ppm):  1.51651    
Exp. Ampl    Fit. Ampl    Diff        
9.08275e-04  8.98718e-04  -9.55718e-06  
4.85268e-04  4.74318e-04  -1.09507e-05  
2.73044e-04  2.50334e-04  -2.27102e-05  
5.18689e-05  1.32124e-04  8.02551e-05  
1.65735e-05  6.97324e-05  5.31590e-05  
8.98199e-05  3.67914e-05  -5.30285e-05  
1.12748e-04  1.94175e-05  -9.33303e-05  
4.84176e-05  1.02508e-05  -3.81668e-05  
1.11623e-04  5.40979e-06  -1.06213e-04  
-6.05983e-08  2.85454e-06  2.91514e-06  

Peak Nr:   1087       Frequency (ppm):  1.51779    
Exp. Ampl    Fit. Ampl    Diff        
1.26608e-03  1.29224e-03  2.61618e-05  
7.51998e-04  6.59099e-04  -9.28992e-05  
2.71764e-04  3.36174e-04  6.44104e-05  
9.23133e-05  1.71470e-04  7.91571e-05  
1.25409e-04  8.74591e-05  -3.79501e-05  
4.29736e-05  4.45935e-05  1.61990e-06  
6.89524e-05  2.27448e-05  -4.62076e-05  
9.71704e-06  1.16041e-05  1.88709e-06  
-5.93341e-05  5.91832e-06  6.52524e-05  
4.44171e-06  3.01795e-06  -1.42376e-06  

Peak Nr:   1088       Frequency (ppm):  1.52035    
Exp. Ampl    Fit. Ampl    Diff        
1.45728e-03  1.42966e-03  -2.76217e-05  
1.09851e-03  8.31553e-04  -2.66958e-04  
3.39241e-04  4.83673e-04  1.44431e-04  
3.01819e-04  2.81334e-04  -2.04848e-05  
9.94509e-05  1.63639e-04  6.41879e-05  
3.37344e-05  9.51546e-05  6.14202e-05  
-4.15982e-05  5.53464e-05  9.69446e-05  
4.65062e-05  3.21992e-05  -1.43070e-05  
6.85920e-05  1.87277e-05  -4.98643e-05  
-1.94060e-05  1.08909e-05  3.02969e-05  

Peak Nr:   1089       Frequency (ppm):  1.52377    
Exp. Ampl    Fit. Ampl    Diff        
9.77423e-04  9.53175e-04  -2.42474e-05  
2.32125e-04  4.67989e-04  2.35865e-04  
2.36141e-04  2.29776e-04  -6.36476e-06  
1.34508e-04  1.12820e-04  -2.16882e-05  
1.07847e-04  5.53933e-05  -5.24536e-05  
1.37204e-04  2.71876e-05  -1.10016e-04  
1.31181e-05  1.33486e-05  2.30563e-07  
1.37716e-06  6.55586e-06  5.17870e-06  
1.18246e-04  3.21861e-06  -1.15027e-04  
1.46578e-05  1.57991e-06  -1.30779e-05  

Peak Nr:   1090       Frequency (ppm):  1.52548    
Exp. Ampl    Fit. Ampl    Diff        
7.87538e-04  7.40988e-04  -4.65504e-05  
3.33742e-04  4.41702e-04  1.07960e-04  
2.74458e-04  2.63300e-04  -1.11577e-05  
1.30621e-04  1.56958e-04  2.63362e-05  
2.47245e-04  9.35634e-05  -1.53681e-04  
6.68558e-05  5.57590e-05  -1.10968e-05  
2.90143e-05  3.32380e-05  4.22375e-06  
2.91509e-05  1.98174e-05  -9.33344e-06  
-4.82784e-07  1.18127e-05  1.22954e-05  
-1.15339e-04  7.04033e-06  1.22379e-04  

Peak Nr:   1091       Frequency (ppm):  1.52676    
Exp. Ampl    Fit. Ampl    Diff        
9.57689e-04  8.72030e-04  -8.56587e-05  
2.18715e-04  4.31279e-04  2.12563e-04  
2.06188e-04  2.13300e-04  7.11146e-06  
1.25607e-04  1.05496e-04  -2.01114e-05  
-3.65833e-05  5.21759e-05  8.87592e-05  
5.33850e-05  2.57958e-05  -2.75892e-05  
4.25080e-05  1.27579e-05  -2.97501e-05  
1.18550e-04  6.31151e-06  -1.12239e-04  
9.78145e-06  3.12131e-06  -6.66015e-06  
2.27311e-05  1.54335e-06  -2.11878e-05  

Peak Nr:   1092       Frequency (ppm):  1.52890    
Exp. Ampl    Fit. Ampl    Diff        
8.73998e-04  8.07358e-04  -6.66409e-05  
3.82407e-04  4.46314e-04  6.39072e-05  
1.35133e-04  2.46729e-04  1.11596e-04  
3.75945e-05  1.36399e-04  9.88040e-05  
-6.85017e-05  7.54035e-05  1.43905e-04  
1.24639e-04  4.16717e-05  -8.29674e-05  
1.07527e-04  2.30366e-05  -8.44900e-05  
1.23059e-04  1.27380e-05  -1.10321e-04  
1.21989e-04  7.04134e-06  -1.14947e-04  
-8.59031e-06  3.89177e-06  1.24821e-05  

Peak Nr:   1093       Frequency (ppm):  1.53445    
Exp. Ampl    Fit. Ampl    Diff        
2.31947e-03  2.26787e-03  -5.16059e-05  
1.14961e-03  1.19923e-03  4.96295e-05  
5.44655e-04  6.34156e-04  8.95010e-05  
2.67131e-04  3.35350e-04  6.82187e-05  
2.82632e-04  1.77334e-04  -1.05298e-04  
2.42694e-04  9.37443e-05  -1.48950e-04  
7.12905e-05  4.95717e-05  -2.17189e-05  
-3.14132e-05  2.62202e-05  5.76334e-05  
3.59031e-05  1.38644e-05  -2.20387e-05  
1.90446e-05  7.32990e-06  -1.17147e-05  

Peak Nr:   1094       Frequency (ppm):  1.53958    
Exp. Ampl    Fit. Ampl    Diff        
1.10920e-03  1.08408e-03  -2.51233e-05  
3.72678e-04  5.66637e-04  1.93959e-04  
1.94370e-04  2.96178e-04  1.01808e-04  
1.46513e-04  1.54815e-04  8.30179e-06  
1.14299e-04  8.09212e-05  -3.33778e-05  
3.12892e-05  4.22833e-05  1.09941e-05  
-1.93365e-05  2.21011e-05  4.14376e-05  
-3.40695e-05  1.15551e-05  4.56246e-05  
9.77193e-05  6.03943e-06  -9.16799e-05  
1.30664e-04  3.15608e-06  -1.27508e-04  

Peak Nr:   1095       Frequency (ppm):  1.54300    
Exp. Ampl    Fit. Ampl    Diff        
7.67914e-04  6.96591e-04  -7.13227e-05  
3.05122e-04  4.16005e-04  1.10882e-04  
1.71927e-04  2.48441e-04  7.65141e-05  
1.03044e-04  1.48373e-04  4.53295e-05  
6.38947e-05  8.86099e-05  2.47151e-05  
1.94417e-05  5.29046e-05  3.34630e-05  
1.63033e-04  3.15948e-05  -1.31438e-04  
6.55486e-05  1.88725e-05  -4.66761e-05  
-8.96185e-05  1.12702e-05  1.00889e-04  
-9.66842e-05  6.72947e-06  1.03414e-04  

Peak Nr:   1096       Frequency (ppm):  1.54941    
Exp. Ampl    Fit. Ampl    Diff        
2.20321e-03  2.14741e-03  -5.57953e-05  
1.03714e-03  1.16133e-03  1.24191e-04  
6.11506e-04  6.28059e-04  1.65530e-05  
3.59276e-04  3.39669e-04  -1.96066e-05  
2.34869e-04  1.83697e-04  -5.11719e-05  
6.73705e-07  9.93147e-05  9.86410e-05  
1.27547e-04  5.37101e-05  -7.38374e-05  
5.42199e-05  2.90541e-05  -2.51657e-05  
1.80424e-04  1.57118e-05  -1.64712e-04  
7.56503e-05  8.49534e-06  -6.71549e-05  

Peak Nr:   1097       Frequency (ppm):  1.55582    
Exp. Ampl    Fit. Ampl    Diff        
8.56342e-04  8.25233e-04  -3.11082e-05  
2.41725e-04  3.96112e-04  1.54387e-04  
1.99791e-04  1.90136e-04  -9.65525e-06  
-5.38758e-06  9.12690e-05  9.66566e-05  
5.98589e-05  4.38099e-05  -1.60489e-05  
5.06221e-05  2.10213e-05  -2.96008e-05  
4.02907e-06  1.00903e-05  6.06120e-06  
-6.57057e-05  4.84481e-06  7.05505e-05  
-5.52602e-05  2.32537e-06  5.75855e-05  
9.16104e-05  1.11591e-06  -9.04945e-05  

Peak Nr:   1098       Frequency (ppm):  1.55796    
Exp. Ampl    Fit. Ampl    Diff        
7.57457e-04  7.16297e-04  -4.11602e-05  
3.15699e-04  4.35747e-04  1.20048e-04  
3.35619e-04  2.65082e-04  -7.05370e-05  
1.70076e-04  1.61263e-04  -8.81355e-06  
8.34151e-05  9.81027e-05  1.46876e-05  
9.34392e-06  5.96647e-05  5.03208e-05  
4.90865e-05  3.62962e-05  -1.27903e-05  
-1.75665e-05  2.20848e-05  3.96513e-05  
1.42631e-04  1.34344e-05  -1.29197e-04  
-5.15416e-05  8.17126e-06  5.97129e-05  

Peak Nr:   1099       Frequency (ppm):  1.55924    
Exp. Ampl    Fit. Ampl    Diff        
7.20106e-04  7.03999e-04  -1.61070e-05  
3.68207e-04  3.70995e-04  2.78713e-06  
1.45699e-04  1.95510e-04  4.98107e-05  
4.72632e-05  1.03034e-04  5.57706e-05  
1.82713e-05  5.42979e-05  3.60266e-05  
1.16264e-04  2.86051e-05  -8.76585e-05  
1.48820e-05  1.50745e-05  1.92432e-07  
9.59963e-05  7.94610e-06  -8.80502e-05  
-7.12393e-06  4.18724e-06  1.13112e-05  
-2.62627e-05  2.20614e-06  2.84688e-05  

Peak Nr:   1100       Frequency (ppm):  1.56095    
Exp. Ampl    Fit. Ampl    Diff        
9.46866e-04  9.24569e-04  -2.22968e-05  
3.04910e-04  4.70842e-04  1.65933e-04  
2.76493e-04  2.39782e-04  -3.67101e-05  
1.27122e-04  1.22115e-04  -5.00679e-06  
4.88480e-06  6.21892e-05  5.73044e-05  
-5.02573e-05  3.16599e-05  8.19172e-05  
4.65265e-05  1.61231e-05  -3.04034e-05  
6.03250e-05  8.21310e-06  -5.21119e-05  
-1.00306e-04  4.18236e-06  1.04489e-04  
3.20359e-05  2.12943e-06  -2.99065e-05  

Peak Nr:   1101       Frequency (ppm):  1.56309    
Exp. Ampl    Fit. Ampl    Diff        
1.43084e-03  1.37756e-03  -5.32796e-05  
6.72069e-04  7.40475e-04  6.84056e-05  
2.28914e-04  3.98030e-04  1.69117e-04  
2.40881e-04  2.13960e-04  -2.69210e-05  
2.35049e-04  1.15011e-04  -1.20037e-04  
1.02453e-04  6.18032e-05  -4.06497e-05  
3.58131e-05  3.32211e-05  -2.59195e-06  
-5.57994e-05  1.78619e-05  7.36613e-05  
-1.69740e-05  9.60082e-06  2.65748e-05  
5.93637e-05  5.15967e-06  -5.42041e-05  

Peak Nr:   1102       Frequency (ppm):  1.56479    
Exp. Ampl    Fit. Ampl    Diff        
1.44567e-03  1.29540e-03  -1.50268e-04  
5.62650e-04  7.92901e-04  2.30251e-04  
3.39651e-04  4.85331e-04  1.45680e-04  
3.00143e-04  2.97075e-04  -3.06850e-06  
1.31510e-04  1.81839e-04  5.03293e-05  
1.35422e-04  1.11275e-04  -2.41461e-05  
2.35292e-04  6.81109e-05  -1.67181e-04  
1.24964e-04  4.16986e-05  -8.32655e-05  
-1.26004e-04  2.55223e-05  1.51527e-04  
5.95752e-05  1.56195e-05  -4.39557e-05  

Peak Nr:   1103       Frequency (ppm):  1.56736    
Exp. Ampl    Fit. Ampl    Diff        
1.00699e-03  9.87044e-04  -1.99436e-05  
4.88796e-04  5.60173e-04  7.13768e-05  
2.72545e-04  3.17916e-04  4.53705e-05  
1.68719e-04  1.80431e-04  1.17125e-05  
1.95104e-04  1.02401e-04  -9.27031e-05  
1.42503e-04  5.80992e-05  -8.44037e-05  
-1.68343e-05  3.29730e-05  4.98072e-05  
-5.17038e-06  1.87174e-05  2.38878e-05  
-7.73304e-05  1.06222e-05  8.79525e-05  
-7.09378e-05  6.02724e-06  7.69651e-05  

Peak Nr:   1104       Frequency (ppm):  1.57078    
Exp. Ampl    Fit. Ampl    Diff        
7.92244e-04  7.71213e-04  -2.10311e-05  
3.23058e-04  3.80040e-04  5.69819e-05  
1.72427e-04  1.87280e-04  1.48521e-05  
1.29037e-04  9.22918e-05  -3.67450e-05  
9.84894e-05  4.54806e-05  -5.30088e-05  
-3.55322e-06  2.24044e-05  2.59576e-05  
1.32681e-05  1.10405e-05  -2.22753e-06  
7.18642e-06  5.44220e-06  -1.74422e-06  
-8.09771e-05  2.68167e-06  8.36588e-05  
-3.28640e-06  1.32118e-06  4.60758e-06  

Peak Nr:   1105       Frequency (ppm):  1.57163    
Exp. Ampl    Fit. Ampl    Diff        
8.80145e-04  8.62489e-04  -1.76553e-05  
4.74473e-04  4.85095e-04  1.06219e-05  
2.22196e-04  2.72837e-04  5.06411e-05  
5.28484e-05  1.53459e-04  1.00610e-04  
8.18135e-05  8.63119e-05  4.49841e-06  
3.11730e-05  4.85314e-05  1.73583e-05  
-5.00348e-05  2.72959e-05  7.73307e-05  
-6.38749e-05  1.53559e-05  7.92308e-05  
6.60922e-05  8.63631e-06  -5.74559e-05  
1.41393e-04  4.85646e-06  -1.36537e-04  

Peak Nr:   1106       Frequency (ppm):  1.57377    
Exp. Ampl    Fit. Ampl    Diff        
9.17733e-04  8.44549e-04  -7.31839e-05  
3.77674e-04  5.18866e-04  1.41192e-04  
2.64623e-04  3.18779e-04  5.41566e-05  
2.38633e-04  1.95854e-04  -4.27787e-05  
5.89392e-05  1.20329e-04  6.13896e-05  
5.46459e-05  7.39090e-05  1.92632e-05  
1.54464e-04  4.54078e-05  -1.09056e-04  
-9.24475e-05  2.79029e-05  1.20350e-04  
6.88625e-05  1.71421e-05  -5.17204e-05  
-9.93315e-05  1.05299e-05  1.09861e-04  

Peak Nr:   1107       Frequency (ppm):  1.57591    
Exp. Ampl    Fit. Ampl    Diff        
8.61380e-04  8.23483e-04  -3.78972e-05  
4.19035e-04  4.51494e-04  3.24589e-05  
1.34721e-04  2.47545e-04  1.12825e-04  
1.25715e-04  1.35727e-04  1.00122e-05  
7.46178e-05  7.44170e-05  -2.00783e-07  
7.30403e-05  4.07890e-05  -3.22513e-05  
6.18528e-05  2.23637e-05  -3.94891e-05  
1.18157e-04  1.22645e-05  -1.05892e-04  
-5.46941e-06  6.72400e-06  1.21934e-05  
2.75322e-05  3.68588e-06  -2.38464e-05  

Peak Nr:   1108       Frequency (ppm):  1.57761    
Exp. Ampl    Fit. Ampl    Diff        
9.27541e-04  9.08285e-04  -1.92562e-05  
4.90860e-04  5.01437e-04  1.05767e-05  
2.99233e-04  2.76831e-04  -2.24020e-05  
1.42309e-04  1.52836e-04  1.05264e-05  
9.82395e-05  8.43773e-05  -1.38622e-05  
-6.40257e-05  4.65688e-05  1.10595e-04  
-3.71560e-05  2.57094e-05  6.28653e-05  
3.92126e-05  1.41969e-05  -2.50157e-05  
1.10021e-04  7.83733e-06  -1.02184e-04  
